id_venta;id_sucursal;id_producto;fecha_venta;cantidad_vendida;total_venta
14789;4;6;22-07-2027;9;2700.0
14790;5;12;16-02-2028;8;240.0
14791;6;3;25-07-2028;9;4500.0
14792;2;6;30-07-2029;9;2700.0
14793;4;12;15-06-2030;10;300.0
14794;6;8;07-01-2028;4;280.0
14795;5;1;03-01-2029;7;8400.0
14796;3;4;03-03-2030;6;150.0
14797;3;7;11-09-2030;3;450.0
14798;1;4;31-12-2026;3;75.0
14799;3;11;29-12-2029;3;360.0
14800;3;6;28-09-2026;10;3000.0
14801;1;10;10-10-2026;1;80.0
14802;5;8;07-07-2028;7;490.0
14803;4;2;20-08-2030;7;5600.0
14804;2;12;12-12-2029;9;270.0
14805;3;6;30-09-2028;2;600.0
14806;5;4;16-12-2029;10;250.0
14807;1;3;28-07-2027;4;2000.0
14808;3;5;15-01-2028;4;200.0
14809;3;12;25-06-2029;8;240.0
14810;2;3;23-05-2026;2;1000.0
14811;5;4;23-06-2028;10;250.0
14812;4;11;05-01-2029;6;720.0
14813;2;6;24-11-2030;7;2100.0
14814;2;9;10-02-2030;3;750.0
14815;6;6;17-02-2029;1;300.0
14816;1;10;18-03-2028;8;640.0
14817;6;4;19-01-2030;7;175.0
14818;1;7;14-11-2027;3;450.0
14819;2;6;02-01-2029;7;2100.0
14820;6;6;09-09-2029;8;2400.0
14821;3;5;30-05-2027;7;350.0
14822;1;9;25-12-2030;8;2000.0
14823;5;4;15-12-2029;7;175.0
14824;1;4;10-01-2027;8;200.0
14825;5;4;13-11-2027;8;200.0
14826;4;2;04-03-2030;10;8000.0
14827;1;7;22-10-2027;6;900.0
14828;3;6;27-03-2026;5;1500.0
14829;2;7;21-06-2027;8;1200.0
14830;4;7;08-01-2030;8;1200.0
14831;6;10;19-10-2030;6;480.0
14832;1;7;16-07-2028;9;1350.0
14833;6;3;09-07-2030;5;2500.0
14834;2;4;04-08-2027;6;150.0
14835;4;8;28-10-2029;1;70.0
14836;2;9;28-12-2026;1;250.0
14837;6;4;08-03-2027;9;225.0
14838;6;4;05-09-2027;2;50.0
14839;2;3;20-02-2028;5;2500.0
14840;4;4;16-09-2030;9;225.0
14841;6;4;22-02-2028;3;75.0
14842;1;12;01-06-2026;4;120.0
14843;5;9;03-12-2026;4;1000.0
14844;3;1;13-07-2027;9;10800.0
14845;6;12;24-05-2027;7;210.0
14846;1;8;30-07-2030;10;700.0
14847;6;10;03-05-2028;5;400.0
14848;1;11;24-03-2030;2;240.0
14849;2;6;21-02-2028;9;2700.0
14850;2;11;08-09-2030;4;480.0
14851;2;8;02-05-2029;6;420.0
14852;5;1;27-10-2027;1;1200.0
14853;1;11;27-08-2027;9;1080.0
14854;1;1;10-01-2027;9;10800.0
14855;1;10;05-09-2028;1;80.0
14856;4;12;20-12-2028;6;180.0
14857;3;7;19-04-2029;3;450.0
14858;5;1;15-06-2028;5;6000.0
14859;1;8;16-03-2028;9;630.0
14860;3;8;02-10-2028;1;70.0
14861;1;1;25-06-2030;1;1200.0
14862;4;12;09-08-2027;1;30.0
14863;3;1;19-10-2026;6;7200.0
14864;4;6;14-03-2029;2;600.0
14865;3;2;06-08-2030;5;4000.0
14866;4;3;15-11-2027;4;2000.0
14867;6;2;18-05-2027;3;2400.0
14868;2;12;23-11-2027;6;180.0
14869;2;8;27-08-2028;7;490.0
14870;6;5;12-01-2028;8;400.0
14871;3;9;25-07-2028;2;500.0
14872;5;9;25-08-2027;9;2250.0
14873;2;2;16-04-2029;9;7200.0
14874;5;1;27-08-2029;6;7200.0
14875;1;1;18-06-2030;4;4800.0
14876;1;5;01-11-2027;10;500.0
14877;3;12;14-11-2029;1;30.0
14878;6;6;12-07-2030;7;2100.0
14879;6;4;11-05-2029;6;150.0
14880;5;4;01-06-2029;6;150.0
14881;4;9;05-09-2030;10;2500.0
14882;2;7;07-01-2030;5;750.0
14883;5;1;22-04-2026;5;6000.0
14884;2;10;29-07-2028;1;80.0
14885;6;12;01-10-2030;8;240.0
14886;5;12;28-06-2030;3;90.0
14887;6;9;24-09-2029;3;750.0
14888;5;10;06-06-2030;5;400.0
14889;2;6;25-08-2027;2;600.0
14890;5;3;06-07-2029;6;3000.0
14891;4;11;03-11-2029;2;240.0
14892;4;1;27-08-2027;2;2400.0
14893;2;1;09-01-2028;5;6000.0
14894;1;4;20-02-2026;2;50.0
14895;2;9;07-06-2029;8;2000.0
14896;5;5;25-10-2027;2;100.0
14897;3;3;08-07-2029;4;2000.0
14898;3;1;17-11-2030;4;4800.0
14899;6;10;06-07-2027;8;640.0
14900;6;4;01-12-2028;2;50.0
14901;5;11;25-12-2030;5;600.0
14902;1;4;07-06-2028;5;125.0
14903;4;10;10-12-2026;2;160.0
14904;1;7;14-04-2030;7;1050.0
14905;1;11;29-07-2029;10;1200.0
14906;5;12;09-03-2030;10;300.0
14907;5;4;19-08-2027;1;25.0
14908;3;10;21-02-2029;1;80.0
14909;1;7;21-05-2029;1;150.0
14910;3;12;04-06-2026;6;180.0
14911;3;9;17-09-2029;3;750.0
14912;4;2;14-12-2029;10;8000.0
14913;5;2;19-06-2029;3;2400.0
14914;3;6;14-07-2030;2;600.0
14915;3;5;22-11-2030;3;150.0
14916;6;4;09-11-2028;7;175.0
14917;6;6;16-11-2028;4;1200.0
14918;5;4;01-09-2027;7;175.0
14919;4;7;27-01-2030;7;1050.0
14920;3;3;18-12-2028;7;3500.0
14921;2;12;20-11-2027;6;180.0
14922;3;5;26-08-2029;10;500.0
14923;5;5;17-11-2028;6;300.0
14924;4;7;22-05-2027;6;900.0
14925;5;1;19-05-2029;4;4800.0
14926;2;10;26-08-2029;9;720.0
14927;1;5;11-06-2027;2;100.0
14928;2;4;01-11-2026;8;200.0
14929;6;8;22-10-2028;9;630.0
14930;6;12;13-11-2029;1;30.0
14931;3;9;24-01-2027;8;2000.0
14932;5;12;22-06-2027;1;30.0
14933;4;2;11-06-2029;3;2400.0
14934;4;6;12-12-2027;5;1500.0
14935;5;4;04-04-2027;1;25.0
14936;6;12;28-09-2029;2;60.0
14937;3;9;20-12-2029;3;750.0
14938;1;7;24-02-2030;2;300.0
14939;3;10;16-11-2026;3;240.0
14940;5;2;23-03-2029;6;4800.0
14941;5;6;07-03-2028;7;2100.0
14942;3;6;23-01-2030;2;600.0
14943;3;8;28-12-2026;3;210.0
14944;1;12;11-11-2028;6;180.0
14945;1;4;07-05-2027;7;175.0
14946;6;8;02-05-2029;4;280.0
14947;5;10;10-01-2028;9;720.0
14948;3;8;12-11-2028;1;70.0
14949;4;1;26-12-2029;6;7200.0
14950;4;11;26-05-2028;10;1200.0
14951;2;1;22-04-2030;3;3600.0
14952;2;4;13-04-2030;8;200.0
14953;6;3;24-07-2027;6;3000.0
14954;3;7;08-01-2030;8;1200.0
14955;5;5;10-08-2030;5;250.0
14956;1;7;28-02-2027;8;1200.0
14957;3;10;09-02-2027;5;400.0
14958;4;6;03-02-2028;8;2400.0
14959;2;10;03-03-2030;6;480.0
14960;3;5;04-08-2029;8;400.0
14961;6;2;11-07-2030;6;4800.0
14962;6;5;10-05-2026;2;100.0
14963;4;12;19-10-2028;2;60.0
14964;5;10;26-10-2030;1;80.0
14965;3;9;07-11-2029;4;1000.0
14966;6;2;25-08-2027;4;3200.0
14967;3;8;17-08-2026;4;280.0
14968;3;2;17-09-2029;7;5600.0
14969;4;3;28-07-2027;3;1500.0
14970;5;1;01-07-2029;4;4800.0
14971;5;11;03-04-2027;4;480.0
14972;4;10;31-10-2029;8;640.0
14973;3;8;27-09-2027;1;70.0
14974;6;9;31-10-2028;7;1750.0
14975;2;8;24-08-2030;4;280.0
14976;6;2;13-03-2026;1;800.0
14977;2;11;27-08-2030;1;120.0
14978;6;2;24-01-2029;9;7200.0
14979;1;5;30-04-2026;1;50.0
14980;4;11;05-04-2029;2;240.0
14981;5;2;31-03-2027;6;4800.0
14982;5;5;26-07-2026;1;50.0
14983;4;10;27-10-2026;3;240.0
14984;5;11;03-10-2026;7;840.0
14985;4;4;11-05-2027;4;100.0
14986;6;12;29-04-2029;4;120.0
14987;1;12;08-06-2030;8;240.0
14988;5;11;21-12-2026;2;240.0
14989;5;10;22-04-2026;4;320.0
14990;3;8;07-05-2027;4;280.0
14991;2;10;16-09-2026;8;640.0
14992;4;5;24-11-2027;7;350.0
14993;6;3;13-06-2030;5;2500.0
14994;5;4;12-10-2029;8;200.0
14995;3;1;26-09-2030;9;10800.0
14996;3;7;18-02-2029;6;900.0
14997;5;7;08-09-2028;7;1050.0
14998;5;10;29-12-2027;3;240.0
14999;3;2;28-10-2029;8;6400.0
15000;5;5;28-12-2030;3;150.0
15001;1;7;23-11-2030;8;1200.0
15002;5;12;24-06-2028;7;210.0
15003;4;10;09-10-2026;5;400.0
15004;5;11;03-10-2026;10;1200.0
15005;6;9;25-05-2026;3;750.0
15006;5;4;22-04-2030;2;50.0
15007;2;11;25-09-2030;7;840.0
15008;5;10;15-05-2026;7;560.0
15009;1;7;23-04-2027;1;150.0
15010;2;6;21-12-2029;10;3000.0
15011;1;8;21-03-2029;5;350.0
15012;1;8;12-03-2030;10;700.0
15013;3;8;30-07-2027;3;210.0
15014;1;9;25-05-2029;1;250.0
15015;1;4;15-03-2026;8;200.0
15016;5;9;13-06-2027;6;1500.0
15017;5;11;22-10-2028;2;240.0
15018;2;3;17-04-2029;2;1000.0
15019;5;12;10-07-2028;5;150.0
15020;2;6;05-07-2028;6;1800.0
15021;6;6;21-05-2026;3;900.0
15022;5;5;17-03-2030;6;300.0
15023;3;6;03-10-2030;4;1200.0
15024;4;2;28-11-2026;1;800.0
15025;3;4;12-08-2028;4;100.0
15026;5;7;21-02-2027;4;600.0
15027;5;4;25-02-2026;10;250.0
15028;1;4;06-09-2027;7;175.0
15029;1;3;09-05-2030;1;500.0
15030;2;10;13-09-2030;3;240.0
15031;4;5;07-04-2029;5;250.0
15032;3;10;15-07-2027;8;640.0
15033;2;3;11-11-2030;5;2500.0
15034;3;5;21-10-2028;3;150.0
15035;5;5;31-05-2028;2;100.0
15036;1;10;01-05-2029;9;720.0
15037;6;6;23-01-2030;10;3000.0
15038;6;9;18-10-2028;10;2500.0
15039;2;3;29-05-2026;8;4000.0
15040;6;2;01-03-2026;4;3200.0
15041;3;2;18-04-2026;1;800.0
15042;4;8;11-12-2026;6;420.0
15043;3;8;28-04-2026;6;420.0
15044;5;8;10-12-2027;6;420.0
15045;6;8;28-07-2030;2;140.0
15046;3;7;14-04-2029;6;900.0
15047;5;2;06-04-2026;8;6400.0
15048;2;5;01-03-2029;8;400.0
15049;4;3;30-08-2027;1;500.0
15050;3;5;13-03-2027;4;200.0
15051;5;11;01-12-2026;7;840.0
15052;5;9;06-03-2027;8;2000.0
15053;5;10;19-03-2026;9;720.0
15054;5;10;18-05-2027;9;720.0
15055;5;5;13-09-2028;3;150.0
15056;3;9;24-07-2030;5;1250.0
15057;3;12;11-10-2026;4;120.0
15058;3;2;15-01-2030;1;800.0
15059;5;2;03-03-2029;8;6400.0
15060;6;4;01-05-2030;2;50.0
15061;5;9;09-03-2027;8;2000.0
15062;4;6;28-10-2027;6;1800.0
15063;6;6;07-07-2029;2;600.0
15064;3;9;05-10-2030;7;1750.0
15065;3;10;01-05-2027;2;160.0
15066;6;12;01-08-2030;8;240.0
15067;4;2;15-09-2027;6;4800.0
15068;4;6;22-05-2027;5;1500.0
15069;4;2;02-11-2026;1;800.0
15070;6;1;02-05-2026;7;8400.0
15071;5;10;22-05-2026;3;240.0
15072;5;2;05-05-2026;5;4000.0
15073;5;10;12-06-2029;9;720.0
15074;1;6;23-08-2030;5;1500.0
15075;2;6;07-12-2028;7;2100.0
15076;2;7;23-01-2029;4;600.0
15077;4;1;25-06-2029;9;10800.0
15078;4;3;09-08-2029;6;3000.0
15079;5;5;05-06-2029;10;500.0
15080;6;7;06-09-2027;6;900.0
15081;4;5;23-07-2026;2;100.0
15082;2;9;13-09-2028;10;2500.0
15083;6;12;12-08-2030;9;270.0
15084;5;4;18-11-2029;3;75.0
15085;3;10;02-07-2026;2;160.0
15086;3;8;20-10-2030;9;630.0
15087;6;2;20-02-2030;1;800.0
15088;3;10;09-09-2027;7;560.0
15089;3;10;01-08-2028;3;240.0
15090;4;5;19-03-2026;5;250.0
15091;6;7;12-08-2027;6;900.0
15092;2;9;27-05-2029;6;1500.0
15093;2;3;14-10-2027;8;4000.0
15094;3;10;06-01-2029;2;160.0
15095;3;6;15-08-2028;10;3000.0
15096;4;2;04-06-2026;8;6400.0
15097;2;1;12-05-2029;4;4800.0
15098;3;6;05-09-2027;10;3000.0
15099;2;5;14-12-2027;1;50.0
15100;5;2;13-10-2030;5;4000.0
15101;3;12;05-01-2028;9;270.0
15102;3;8;05-09-2029;10;700.0
15103;3;11;24-01-2028;3;360.0
15104;3;7;18-09-2029;6;900.0
15105;4;5;24-04-2026;5;250.0
15106;6;5;26-04-2030;1;50.0
15107;1;7;09-06-2028;7;1050.0
15108;2;1;10-05-2030;3;3600.0
15109;1;6;27-10-2028;10;3000.0
15110;2;6;19-05-2030;1;300.0
15111;4;11;12-09-2029;2;240.0
15112;2;8;13-03-2030;3;210.0
15113;4;12;22-10-2028;5;150.0
15114;4;11;09-09-2026;5;600.0
15115;6;2;26-07-2028;8;6400.0
15116;2;7;27-02-2029;8;1200.0
15117;2;1;18-10-2028;7;8400.0
15118;2;12;17-02-2026;3;90.0
15119;2;8;25-02-2029;6;420.0
15120;3;9;12-08-2030;2;500.0
15121;5;8;08-03-2030;4;280.0
15122;6;10;04-09-2029;3;240.0
15123;3;12;28-10-2027;3;90.0
15124;6;12;28-03-2029;6;180.0
15125;6;7;15-07-2028;10;1500.0
15126;2;8;24-08-2028;3;210.0
15127;5;10;05-05-2029;3;240.0
15128;5;4;21-11-2027;7;175.0
15129;1;11;29-03-2029;3;360.0
15130;5;11;25-11-2027;6;720.0
15131;6;4;29-07-2028;5;125.0
15132;2;6;21-09-2028;7;2100.0
15133;4;3;11-01-2028;10;5000.0
15134;2;9;13-07-2030;8;2000.0
15135;4;8;11-12-2030;3;210.0
15136;4;1;16-09-2028;1;1200.0
15137;4;1;25-12-2027;4;4800.0
15138;5;8;02-04-2027;6;420.0
15139;1;4;04-07-2030;10;250.0
15140;4;7;22-06-2028;2;300.0
15141;2;8;23-12-2029;9;630.0
15142;3;9;20-01-2029;9;2250.0
15143;5;4;01-05-2027;7;175.0
15144;4;5;16-02-2028;5;250.0
15145;5;8;20-06-2030;4;280.0
15146;3;1;29-04-2030;9;10800.0
15147;6;5;24-11-2030;6;300.0
15148;1;5;16-10-2026;9;450.0
15149;2;3;28-12-2028;6;3000.0
15150;6;1;29-09-2027;5;6000.0
15151;6;8;09-11-2030;2;140.0
15152;5;10;15-03-2030;8;640.0
15153;1;12;06-10-2026;2;60.0
15154;4;12;09-02-2028;1;30.0
15155;6;8;09-08-2029;1;70.0
15156;4;10;08-11-2029;8;640.0
15157;2;11;13-10-2026;8;960.0
15158;3;1;04-10-2026;6;7200.0
15159;5;10;25-08-2027;10;800.0
15160;4;4;20-11-2028;1;25.0
15161;5;1;09-10-2026;5;6000.0
15162;4;3;17-06-2026;4;2000.0
15163;5;10;21-04-2027;5;400.0
15164;1;5;10-10-2029;4;200.0
15165;5;7;08-09-2026;1;150.0
15166;5;10;02-12-2030;1;80.0
15167;3;12;11-07-2027;10;300.0
15168;6;4;05-08-2026;1;25.0
15169;4;3;17-04-2029;7;3500.0
15170;6;10;01-12-2030;10;800.0
15171;3;11;23-12-2028;6;720.0
15172;1;3;24-08-2030;4;2000.0
15173;5;11;29-08-2028;3;360.0
15174;1;10;01-10-2030;4;320.0
15175;3;4;19-07-2027;7;175.0
15176;6;7;29-02-2028;2;300.0
15177;3;12;06-11-2028;2;60.0
15178;1;9;01-06-2026;3;750.0
15179;1;1;02-02-2028;8;9600.0
15180;1;8;19-03-2027;2;140.0
15181;4;5;29-01-2027;8;400.0
15182;1;4;21-10-2030;7;175.0
15183;4;9;29-03-2028;7;1750.0
15184;3;11;07-01-2029;6;720.0
15185;6;2;18-06-2029;7;5600.0
15186;5;3;28-11-2029;1;500.0
15187;3;2;14-09-2027;6;4800.0
15188;4;1;24-01-2028;6;7200.0
15189;5;12;03-07-2027;2;60.0
15190;4;5;23-10-2030;7;350.0
15191;4;8;03-06-2027;3;210.0
15192;4;11;01-03-2030;6;720.0
15193;4;2;29-09-2028;8;6400.0
15194;6;8;22-09-2028;7;490.0
15195;5;1;14-09-2030;7;8400.0
15196;3;10;22-05-2029;8;640.0
15197;3;12;14-08-2029;3;90.0
15198;1;8;23-06-2030;7;490.0
15199;2;10;26-12-2029;1;80.0
15200;3;4;22-03-2029;7;175.0
15201;3;9;29-07-2027;5;1250.0
15202;6;12;07-11-2028;7;210.0
15203;2;7;30-11-2028;7;1050.0
15204;6;5;25-10-2030;3;150.0
15205;4;4;15-02-2029;8;200.0
15206;1;3;03-05-2029;4;2000.0
15207;2;8;16-08-2026;10;700.0
15208;5;3;16-03-2026;1;500.0
15209;5;10;28-04-2028;1;80.0
15210;2;4;20-08-2029;3;75.0
15211;6;7;22-02-2030;5;750.0
15212;3;2;21-07-2029;5;4000.0
15213;3;8;08-05-2029;2;140.0
15214;4;9;14-03-2027;2;500.0
15215;2;6;15-04-2028;9;2700.0
15216;3;6;18-07-2029;4;1200.0
15217;6;6;04-08-2029;10;3000.0
15218;3;12;14-02-2027;1;30.0
15219;5;3;23-01-2028;8;4000.0
15220;2;8;17-03-2026;6;420.0
15221;3;11;21-07-2027;1;120.0
15222;5;7;30-04-2026;4;600.0
15223;2;9;20-08-2030;7;1750.0
15224;2;4;01-12-2030;10;250.0
15225;3;2;30-07-2029;10;8000.0
15226;6;8;05-05-2029;1;70.0
15227;5;2;10-08-2026;8;6400.0
15228;5;1;13-03-2030;3;3600.0
15229;1;12;19-05-2030;4;120.0
15230;1;6;11-06-2028;5;1500.0
15231;3;11;22-01-2028;9;1080.0
15232;6;10;08-12-2030;3;240.0
15233;3;12;14-10-2030;6;180.0
15234;3;3;24-02-2028;10;5000.0
15235;3;9;19-05-2030;4;1000.0
15236;5;2;30-07-2028;8;6400.0
15237;5;6;20-07-2028;9;2700.0
15238;5;5;26-03-2028;9;450.0
15239;2;5;02-04-2028;1;50.0
15240;6;6;20-05-2030;2;600.0
15241;3;5;05-03-2028;5;250.0
15242;4;8;01-05-2030;5;350.0
15243;2;6;22-10-2030;7;2100.0
15244;3;11;04-12-2027;10;1200.0
15245;5;4;27-03-2027;10;250.0
15246;5;5;04-08-2030;6;300.0
15247;4;1;09-08-2028;9;10800.0
15248;6;9;24-10-2027;2;500.0
15249;2;7;06-08-2027;6;900.0
15250;5;9;24-09-2027;1;250.0
15251;1;4;09-01-2029;3;75.0
15252;1;6;22-08-2026;1;300.0
15253;5;8;14-10-2030;10;700.0
15254;2;10;08-10-2029;8;640.0
15255;5;3;16-04-2027;8;4000.0
15256;4;1;04-12-2027;5;6000.0
15257;3;11;12-11-2027;8;960.0
15258;3;3;17-12-2030;4;2000.0
15259;1;7;27-12-2030;6;900.0
15260;4;8;19-04-2026;8;560.0
15261;5;8;23-08-2030;4;280.0
15262;6;8;05-09-2027;2;140.0
15263;5;5;31-01-2027;8;400.0
15264;1;1;14-05-2028;3;3600.0
15265;6;6;25-08-2026;2;600.0
15266;3;1;15-12-2026;9;10800.0
15267;3;4;28-04-2026;7;175.0
15268;1;2;06-08-2027;4;3200.0
15269;4;8;02-12-2026;2;140.0
15270;1;5;13-03-2029;7;350.0
15271;1;1;25-05-2030;8;9600.0
15272;2;10;05-10-2027;4;320.0
15273;4;2;18-07-2028;4;3200.0
15274;5;3;25-09-2029;6;3000.0
15275;3;4;08-07-2026;8;200.0
15276;3;3;28-04-2027;1;500.0
15277;6;11;09-09-2027;1;120.0
15278;3;9;04-01-2030;1;250.0
15279;1;8;13-01-2029;7;490.0
15280;2;5;16-04-2028;1;50.0
15281;5;8;23-11-2027;7;490.0
15282;3;3;06-04-2028;10;5000.0
15283;6;5;29-03-2027;8;400.0
15284;2;6;29-03-2028;4;1200.0
15285;4;7;01-05-2030;2;300.0
15286;5;5;04-12-2027;9;450.0
15287;3;1;08-05-2026;9;10800.0
15288;3;6;15-02-2027;9;2700.0
15289;1;9;02-03-2030;4;1000.0
15290;5;2;02-08-2027;5;4000.0
15291;1;10;02-12-2027;10;800.0
15292;6;3;16-09-2030;4;2000.0
15293;5;7;20-06-2030;2;300.0
15294;1;11;20-07-2027;6;720.0
15295;1;9;12-01-2029;4;1000.0
15296;3;1;15-12-2029;2;2400.0
15297;6;9;27-04-2029;3;750.0
15298;1;7;09-03-2030;5;750.0
15299;5;8;05-04-2029;7;490.0
15300;6;11;10-02-2027;2;240.0
15301;2;12;03-06-2026;6;180.0
15302;5;9;01-11-2026;2;500.0
15303;6;7;13-12-2027;7;1050.0
15304;3;6;13-08-2029;2;600.0
15305;5;12;19-10-2028;7;210.0
15306;4;9;06-10-2029;1;250.0
15307;1;11;13-08-2026;2;240.0
15308;6;2;09-07-2026;9;7200.0
15309;4;6;06-07-2030;4;1200.0
15310;6;10;06-07-2030;5;400.0
15311;5;11;10-05-2026;8;960.0
15312;2;5;13-09-2028;8;400.0
15313;1;2;22-05-2027;5;4000.0
15314;1;8;12-07-2028;4;280.0
15315;4;7;21-08-2028;1;150.0
15316;5;1;27-02-2027;9;10800.0
15317;5;6;23-04-2030;9;2700.0
15318;3;11;28-06-2030;4;480.0
15319;2;6;17-11-2030;7;2100.0
15320;4;11;29-04-2026;9;1080.0
15321;5;11;01-04-2026;9;1080.0
15322;5;11;03-11-2026;6;720.0
15323;4;9;17-07-2028;1;250.0
15324;3;10;04-05-2028;3;240.0
15325;1;11;09-03-2028;4;480.0
15326;1;7;08-03-2027;2;300.0
15327;1;9;11-08-2027;3;750.0
15328;1;6;23-07-2027;10;3000.0
15329;3;10;11-04-2026;1;80.0
15330;3;8;09-11-2026;10;700.0
15331;6;2;19-10-2027;6;4800.0
15332;4;9;10-09-2030;3;750.0
15333;6;10;02-04-2027;2;160.0
15334;6;8;25-01-2028;6;420.0
15335;6;10;14-06-2026;9;720.0
15336;1;5;28-02-2029;8;400.0
15337;1;7;04-12-2028;5;750.0
15338;2;12;25-09-2029;7;210.0
15339;6;4;05-03-2028;5;125.0
15340;3;9;09-08-2027;2;500.0
15341;4;7;14-12-2029;10;1500.0
15342;1;8;03-01-2030;4;280.0
15343;5;5;21-06-2029;2;100.0
15344;1;8;02-08-2028;8;560.0
15345;6;6;03-10-2029;8;2400.0
15346;1;2;27-01-2028;4;3200.0
15347;6;6;26-04-2029;3;900.0
15348;1;11;29-04-2026;1;120.0
15349;5;6;28-01-2028;3;900.0
15350;1;11;18-08-2030;10;1200.0
15351;6;2;02-09-2029;3;2400.0
15352;3;9;14-08-2029;9;2250.0
15353;5;7;06-03-2029;9;1350.0
15354;4;4;11-09-2026;5;125.0
15355;6;11;01-07-2028;6;720.0
15356;4;4;17-05-2030;2;50.0
15357;3;2;27-05-2029;7;5600.0
15358;1;11;13-05-2030;2;240.0
15359;5;6;21-06-2027;8;2400.0
15360;2;11;25-03-2027;4;480.0
15361;6;6;29-07-2026;4;1200.0
15362;2;4;24-09-2027;2;50.0
15363;2;2;05-03-2028;4;3200.0
15364;1;7;06-08-2027;4;600.0
15365;3;11;23-07-2028;8;960.0
15366;6;6;12-08-2027;4;1200.0
15367;5;9;03-08-2026;7;1750.0
15368;2;5;24-12-2030;2;100.0
15369;5;8;25-11-2030;8;560.0
15370;4;10;30-05-2026;8;640.0
15371;3;4;11-02-2030;9;225.0
15372;1;8;11-03-2029;2;140.0
15373;4;12;11-07-2030;10;300.0
15374;2;10;10-09-2026;2;160.0
15375;4;10;30-07-2027;3;240.0
15376;3;9;16-06-2029;8;2000.0
15377;2;10;02-02-2027;10;800.0
15378;2;10;23-10-2028;2;160.0
15379;4;9;03-03-2026;9;2250.0
15380;4;4;08-10-2029;9;225.0
15381;1;3;28-07-2028;4;2000.0
15382;3;8;27-08-2027;9;630.0
15383;4;11;27-09-2029;4;480.0
15384;5;4;20-05-2029;3;75.0
15385;3;3;01-03-2030;7;3500.0
15386;2;6;24-04-2029;3;900.0
15387;5;2;05-09-2028;4;3200.0
15388;3;11;22-06-2027;4;480.0
15389;6;4;03-10-2029;1;25.0
15390;2;11;08-05-2028;2;240.0
15391;3;12;19-10-2029;1;30.0
15392;3;8;31-08-2028;4;280.0
15393;3;5;29-04-2028;3;150.0
15394;4;6;24-04-2028;7;2100.0
15395;4;4;11-10-2028;10;250.0
15396;2;3;21-07-2026;10;5000.0
15397;5;11;30-01-2030;7;840.0
15398;6;1;04-07-2027;3;3600.0
15399;3;5;01-07-2027;6;300.0
15400;6;6;28-05-2028;10;3000.0
15401;5;12;12-10-2029;1;30.0
15402;1;5;06-05-2026;3;150.0
15403;1;10;20-06-2026;9;720.0
15404;2;6;21-12-2026;1;300.0
15405;2;6;03-06-2029;10;3000.0
15406;5;11;19-11-2030;5;600.0
15407;5;10;14-05-2030;3;240.0
15408;4;7;24-08-2030;6;900.0
15409;4;10;01-05-2028;4;320.0
15410;5;1;15-08-2029;3;3600.0
15411;5;3;24-09-2030;9;4500.0
15412;2;8;10-02-2028;10;700.0
15413;4;9;03-09-2029;4;1000.0
15414;2;9;21-07-2030;10;2500.0
15415;6;1;01-04-2027;5;6000.0
15416;5;1;10-02-2030;6;7200.0
15417;1;10;23-02-2030;6;480.0
15418;1;9;23-10-2027;1;250.0
15419;5;1;01-09-2026;8;9600.0
15420;4;3;04-08-2030;3;1500.0
15421;4;1;17-05-2030;1;1200.0
15422;5;4;29-06-2027;7;175.0
15423;6;9;27-02-2027;8;2000.0
15424;3;6;20-10-2027;9;2700.0
15425;6;4;20-06-2027;1;25.0
15426;3;11;07-08-2028;5;600.0
15427;3;12;01-07-2027;1;30.0
15428;4;4;28-03-2030;1;25.0
15429;5;12;20-09-2029;3;90.0
15430;3;5;27-11-2029;4;200.0
15431;1;5;01-05-2027;1;50.0
15432;3;10;23-04-2027;4;320.0
15433;5;4;07-09-2027;7;175.0
15434;3;10;10-09-2027;7;560.0
15435;5;12;16-05-2029;9;270.0
15436;5;4;22-12-2030;5;125.0
15437;6;9;28-04-2027;10;2500.0
15438;6;7;29-08-2026;8;1200.0
15439;5;1;12-04-2026;6;7200.0
15440;2;6;15-06-2028;1;300.0
15441;3;12;26-06-2027;6;180.0
15442;1;3;03-06-2027;4;2000.0
15443;1;2;16-08-2029;7;5600.0
15444;5;3;23-05-2030;6;3000.0
15445;2;4;30-03-2029;3;75.0
15446;1;8;24-09-2027;7;490.0
15447;2;8;26-09-2027;7;490.0
15448;6;3;18-06-2028;7;3500.0
15449;3;9;01-09-2030;4;1000.0
15450;3;7;22-04-2029;6;900.0
15451;5;8;14-09-2026;4;280.0
15452;6;3;14-08-2029;7;3500.0
15453;2;5;13-07-2028;10;500.0
15454;4;6;09-09-2027;9;2700.0
15455;5;10;23-04-2029;4;320.0
15456;2;1;03-10-2030;9;10800.0
15457;4;11;03-11-2028;1;120.0
15458;5;6;12-10-2027;8;2400.0
15459;1;4;27-08-2030;2;50.0
15460;2;5;26-02-2029;7;350.0
15461;6;7;06-12-2026;6;900.0
15462;6;8;21-11-2029;5;350.0
15463;6;5;02-01-2027;1;50.0
15464;6;3;25-11-2027;8;4000.0
15465;5;1;05-06-2026;2;2400.0
15466;6;3;06-02-2030;2;1000.0
15467;5;11;31-10-2030;8;960.0
15468;1;8;05-11-2026;8;560.0
15469;5;11;10-11-2029;5;600.0
15470;6;10;21-04-2027;10;800.0
15471;1;11;28-05-2027;2;240.0
15472;4;2;11-09-2030;7;5600.0
15473;3;6;17-02-2028;6;1800.0
15474;2;2;10-12-2027;8;6400.0
